ExpCode,ROI,nVertices,LabelSize,SubjCode,Resp,Conditions,Target
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.04794753708111,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.240979696718431,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.09390843410406,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.01480762568067,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.00017756226031,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.614781859702044,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.546517954977836,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.0269794983728646,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,0.490022632306582,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.41888367556032,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,636,438.17,faceword03_self,1.12648812268817,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,1.37028914042672,face_intact,1
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,2.09739036174094,face_exchange,2
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.423972366011289,face_top,3
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.271408554263886,face_bottom,4
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.952936704285809,word_intact,5
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,1.3623172077732,word_exchange,6
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.533432518193101,word_top,7
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,0.357287269230688,word_bottom,8
1,roi.lh.f13.f-vs-o.ffa1.label,61,41.98,faceword04_self,1.14279423678508,face_intact,1
